customer_id,customer_name,city,signup_date,signup_channel,customer_segment
CUST_01943,Melissa Walker,Dubai,2025-07-19,App,VIP
CUST_01944,Catherine Soto,Abu Dhabi,2025-04-03,Web,Regular
CUST_01945,Andrea Lee,AD,2025-04-03,Call Center,Premium
CUST_01946,Beth Thompson,Sharjah,2025-07-19,App,Premium
CUST_01947,Blake Hardy,Ajman,2025-04-28,Web,Regular
CUST_01948,Craig Coleman,AJMAN,2025-04-16,App,VIP
CUST_01949,Kenneth Faulkner,Dubai,2025-08-15,Web,Regular
CUST_01950,Richard Miller,Sharjah,2025-01-27,App,Regular
CUST_01951,Christopher Alexander,Dubai,2025-12-26,App,Regular
CUST_01952,Sally Leon,Dubai,2025-11-27,Referral,VIP
CUST_01953,Jessica Miller,Dubai,2026-01-04,Referral,Regular
CUST_01954,Brittany Barber,Ajman,2025-08-26,App,VIP
CUST_01955,Eric Campbell,Abu Dhabi,2025-07-31,App,Premium
CUST_01956,Chad Harrison,Dubai,2025-07-10,App,Regular
CUST_01957,April Hensley,Abu Dhabi,2025-10-01,Web,Regular
CUST_01958,Timothy Bentley DVM,Sharjah,2025-11-20,App,Regular
CUST_01959,Eric Archer,Sharjah,2025-06-18,App,Regular
CUST_01960,Andrew Dorsey,Ajman,2025-10-13,App,Regular
CUST_01961,Carla Hines,Abu Dhabi,2025-08-27,App,VIP
CUST_01962,Nicole Bailey,Dubai,2025-03-07,App,VIP
CUST_01963,Isabel Brown,Ras Al Khaimah,2025-01-25,Web,Regular
CUST_01964,Nancy Allen,Dubai,2025-05-02,Web,Regular
CUST_01965,Heather Mann,Sharjah,2025-10-24,App,Regular
CUST_01966,Maria Green,Abu Dhabi,2025-11-25,App,Regular
CUST_01967,Brittany Wright,Dubai,2025-02-21,App,Regular
CUST_01968,Ray Newman,Abu Dhabi,2025-09-18,Referral,Regular
CUST_01969,Kevin Santana,Dubai,2025-03-04,Call Center,Regular
CUST_01970,Carol Simmons,Sharjah,2025-03-02,Web,Regular
CUST_01971,Kim Tanner,Ajman,2025-03-10,App,VIP
CUST_01972,Nicole Glass,Abu Dhabi,2025-10-12,Web,Regular
CUST_01973,Kenneth Salinas,Ajman,2025-05-31,Web,Regular
CUST_01974,Daniel Goodman,Abu Dhabi,2025-05-29,Web,Regular
CUST_01975,Christopher Vasquez,Ajman,2025-12-02,App,Regular
CUST_01976,Michael Warren,Sharjah,2025-02-23,Call Center,Regular
CUST_01977,Carolyn Brooks,Ras Al Khaimah,2025-10-02,Call Center,Regular
CUST_01978,Christopher Fry,Dubai,2025-10-11,Referral,Regular
CUST_01979,Christy Harris,Sharjah,2025-03-10,App,Premium
CUST_01980,Cheryl Bird,Dubai,2025-04-03,Web,Regular
CUST_01981,Thomas Rodriguez,Sharjah,2025-08-06,App,Premium
CUST_01982,Brady Martinez,Dubai,2025-11-02,Web,Regular
CUST_01983,Kevin Woods,Dubai,2025-08-19,Web,Regular
CUST_01984,Derek Moses,Dubai,2025-05-19,Referral,Regular
CUST_01985,Joseph Smith,Ras Al Khaimah,2025-07-26,Referral,Regular
CUST_01986,Kara Rogers,Sharjah,2025-01-21,Web,Regular
CUST_01987,Michael Cooper,Abu Dhabi,2025-05-01,Web,VIP
CUST_01988,Teresa Ortega,Dubai,2025-04-27,App,Regular
CUST_01989,Vanessa Marks,Ras Al Khaimah,2025-08-20,Web,Regular
CUST_01990,Seth Morales,Sharjah,2025-03-03,App,Regular
CUST_01991,Bryce Schmidt,SHJ,2025-11-22,Web,Regular
CUST_01992,Luke Hopkins,Abu Dhabi,2025-07-12,App,Regular
CUST_01993,Mary Smith,Abu Dhabi,2025-03-17,App,Regular
CUST_01994,Isaac Williams,Dubai,2025-07-18,App,Regular
CUST_01995,Cynthia Washington,Sharjah,2025-02-27,App,VIP
CUST_01996,Todd David,Abu Dhabi,2025-07-01,Web,Regular
CUST_01997,Dr. Susan Navarro,Ajman,2025-01-15,App,Regular
CUST_01998,Michelle Kane,Abu Dhabi,2025-06-29,Call Center,Regular
CUST_01999,Robert Turner,Dubai,2025-04-21,Call Center,Regular
CUST_02000,Jeremy Wilson,Dubai,2025-04-21,App,Regular
CUST_01490,Douglas Maxwell,Dubai,2025-08-30,Call Center,Premium
CUST_01623,Debbie Gordon,Abu Dhabi,2025-11-13,Referral,Regular
CUST_01849,Erin Brown,Dubai,2025-10-07,Web,Regular
CUST_01898,Luke Reynolds,Dubai,2025-11-07,Call Center,Regular
CUST_00014,Daniel Adams,Dubai,2025-09-21,App,VIP
CUST_00977,David White,sharjah,2025-02-05,Call Center,Regular
CUST_00046,Jeffrey Henderson,Abu Dhabi,2025-12-19,Call Center,Regular
CUST_00039,Jennifer Powers,Dubai,2025-02-25,App,Regular
CUST_00180,Vernon Huff,Dubai,2025-06-03,App,Regular
CUST_00025,Jennifer Brown,Abu Dhabi,2025-02-08,Web,Regular
CUST_00123,Elizabeth Price,Dubai,2025-06-26,App,Regular
CUST_00643,Danielle Newman,Ajman,2025-02-03,Web,Premium
CUST_00104,Diane Beck,Ajman,2025-08-09,Call Center,Regular
CUST_01154,Jason Diaz,Dubai,2025-11-06,Web,Regular
CUST_00538,Kimberly Reyes,Dubai,2026-01-03,App,Premium
CUST_01391,Dr. Lisa Huffman,Sharjah,2025-10-02,Call Center,Regular
CUST_00269,Jacqueline Hernandez,Sharjah,2025-06-25,Referral,Regular
CUST_00919,Cheryl Palmer,SHARJAH,2025-09-19,Web,Premium
CUST_01630,Charles Hall,Abu Dhabi,2025-07-11,App,Premium
CUST_00649,Michael Farmer,Abu Dhabi,2025-05-10,Web,Regular
CUST_00627,Brooke Bryant,Sharjah,2025-03-17,Referral,Premium
CUST_01688,Edward Dawson,Dubai,2025-08-26,App,Regular
CUST_01668,Adam Rios,Dubai,2025-02-16,App,Premium
CUST_01551,Michael Rogers,Dubai,2025-03-30,Web,Regular
CUST_01207,Frank Johnson,Ajman,2025-03-30,Web,Regular
CUST_01211,Angela Zimmerman,Dubai,2025-04-02,Web,Regular
CUST_00751,Brandon Colon,Abu Dhabi,2025-11-02,Web,Regular
CUST_00963,Daniel Velez,Dubai,2025-11-13,Web,Regular
CUST_00162,Cody Williams,Dubai,2025-05-06,App,Premium
CUST_01579,Claudia Rodriguez,Dubai,2025-10-09,App,Regular
